Comment Id,Date / Time,From Id,From,Message,Likes,Comments
10157361185413044_10157361777568044,2019-06-24 13:31:08,,,"Irony of Fate
Hedera
Mantys
Feuerschwanz
Gloryhammer
Civil War
Dragonforce
Arkona
Svartsot
Dalriada 
Wardruna
Koenix
Freedom Call
Beast in Black
Battle Beast
Beyond The Black
Excrementory Grindfuckers
Dark Funeral
Dark Tranquility
Dimmu Borgir
Ensiferum
Equilibrium
Flogging Molly
Fiddlers Green
System of a down
Helloween
Alestorm
In Extremo
Subway to Sally
Faun
Talco
Betontof
Ärzte
Eisbrecher
Amorphis

Bärner Fouter 😂🤘🏽",6,2
10157361185413044_10157361777663044,2019-06-24 13:31:13,,,"Green Day
Sum 41
Rammstein
In Flames
Korn
Heaven shall burn
Parkway Drive
System of a down
Blink-182
Zebrahead
Powerwolf
Eskimo Callboy",1,0
10157361185413044_10157361778438044,2019-06-24 13:31:52,,,Dizzy fox,2,0
10157361185413044_10157361778498044,2019-06-24 13:31:55,,,Angry again,3,0
10157361185413044_10157361778568044,2019-06-24 13:32:00,,,Elcano 🔝🤘🏻😎,0,0
10157361185413044_10157361778613044,2019-06-24 13:32:02,,,Reliquiae !!,5,0
10157361185413044_10157361779503044,2019-06-24 13:32:52,,,"Cruder, Clawfinger 🤘🏻",0,0
10157361185413044_10157361779683044,2019-06-24 13:32:58,,,Ghost 🤘🤘🤘,0,0
10157361185413044_10157361779953044,2019-06-24 13:33:05,,,"The Butcher Sisters
FFDP
Hollywood undead
Heaven shll burn",0,0
10157361185413044_10157361779958044,2019-06-24 13:33:05,,,Nightwish Boysetsfire Parkway drive Seplutura Floggin Molly,0,0
10157361185413044_10157361780338044,2019-06-24 13:33:26,,,Ey sauber auf jeden Fall müsst ihr dabei sein 🤘,0,0
10157361185413044_10157361781158044,2019-06-24 13:34:14,,,"Frei Wild
JBO
WIZO
ÄRZTE
ONKELZ
RAMMSTEIN",0,0
10157361185413044_10157361782093044,2019-06-24 13:34:53,,,"I Prevail 
Five Finger Death Punch",0,0
10157361185413044_10157361782368044,2019-06-24 13:35:03,,,Okto Vulgaris,0,0
10157361185413044_10157361783293044,2019-06-24 13:35:25,,,Radwaste,1,0
10157361185413044_10157361783378044,2019-06-24 13:35:29,,,wie wärs mal mit cannibal corpse oder obituary,3,0
10157361185413044_10157361783563044,2019-06-24 13:35:34,,,Nothing more und of mice nd men!,1,0
10157361185413044_10157361784863044,2019-06-24 13:36:15,,,"Arch Enemy
Böhse Onkelz
Five Finger Death Punch
In Extremo
Rammstein
Bring me the horizon
Finsterforst",11,0
10157361185413044_10157361785468044,2019-06-24 13:36:45,,,Boysetsfire!,1,2
10157361185413044_10157361785558044,2019-06-24 13:36:52,,,"Motionless in White
While She Sleeps",0,0
10157361185413044_10157361785618044,2019-06-24 13:36:54,,,"Brocken Bass (Spiez)
Underside (Nepal)
Acrassicauda (Irak)
Child of Pain (Wallis)

Ver mal biz andri Näme dri z'bringu :)",1,0
10157361185413044_10157361786063044,2019-06-24 13:37:21,,,Dawn of Anubis,0,0
10157361185413044_10157361786573044,2019-06-24 13:37:51,,,"Rammstein, Bad Omens, Currents, Polar, Hollow Point, Alaska, Fit For A King",1,0
10157361185413044_10157361786633044,2019-06-24 13:37:53,,,"The Ocean
Baroness
Clutch
Graveyard
King Gizzard & The Lizard Wizard
Pristine
Kylesa
Crippled Black Phoenix
Tool
Black Mountain
Mastodon
Mark Lanegan & Band
The Dead Weather
Amplifier
The Sword
King Buffalo
The Young Gods
Refused
Touché Amoré
The Brian Jonestown Massacre
Deafheaven
The Black Angels
Ghost
Drenge
Red Fang
Uncle Acid & The Deadbeats
Motorpsycho
Spidergawd

In etwa so. Halt mal eher was Gourmets und weniger Massenware.",0,0
10157361185413044_10157361786853044,2019-06-24 13:37:57,,,"Korn
System of a Down
Eluveitie
Arkona
Subway to Sally
Rammstein
Skáld
In Extremo
Tenacoius D
🤘",0,0
10157361185413044_10157361787608044,2019-06-24 13:38:34,,,Deville from Sweden!,0,0
10157361185413044_10157361787623044,2019-06-24 13:38:35,,,"Angry again
Five finger death punch
Machine head",2,0
10157361185413044_10157361787863044,2019-06-24 13:38:53,,,Korn!!!!! Ghost!!!! 💕💕💋💋🙏🤘,0,0
10157361185413044_10157361788443044,2019-06-24 13:39:20,,,* Kambrium * Valkenrag * WELICORUSS *,1,0
10157361185413044_10157361788808044,2019-06-24 13:39:36,,,"Descendents, New Found Glory, Bad Religion, Teenage Bottlerocket, Green Day, Panic At The Disco, Fall Out Boy, Falling In Reverse, Neck Deep, Fidlar, Pierce The Veil",2,0
10157361185413044_10157361788858044,2019-06-24 13:39:40,,,"Arch Enemy, Parkway Drive, Def Leppard, 
Accept",0,0
10157361185413044_10157361789238044,2019-06-24 13:39:58,,,,1,0
10157361185413044_10157361789378044,2019-06-24 13:40:07,,,"Weniger Core, meh Metal✌️",0,0
10157361185413044_10157361789583044,2019-06-24 13:40:21,,,Expellow 🎶,1,0
10157361185413044_10157361790438044,2019-06-24 13:40:42,314138738597761,Nightqueen,Nightqueen🤘,0,0
10157361185413044_10157361790833044,2019-06-24 13:40:55,,,Strangers In The Attic,2,0
10157361185413044_10157361791478044,2019-06-24 13:41:19,,,SICKRET A Small District Mekonium Lucifer Giant,3,0
10157361185413044_10157361791638044,2019-06-24 13:41:25,,,"Rammstein, Bring me the Horizon, Volbeat, Ffdp, Disturbed, Bullet for my Valentine, Parkway Drive, Asking Alexandria, Alter Bridge, Shinedown, Ghost, NOTHING MORE!, I Prevail, Rob Zombie, Muse,  Breaking Benjamin,",0,0
10157361185413044_10157361792608044,2019-06-24 13:42:01,,,Angry Again👍,2,0
10157361185413044_10157361794683044,2019-06-24 13:43:12,,,"NH3 SKA/CORE
100 Kilo Herz",1,0
10157361185413044_10157361794788044,2019-06-24 13:43:14,,,Adam Angst,0,0
10157361185413044_10157361794913044,2019-06-24 13:43:17,,,"Godsmack, Black Stone Cherry, die Ärzte, Parkway Drive",0,0
10157361185413044_10157361795093044,2019-06-24 13:43:20,,,Matchbox twenty,0,0
10157361185413044_10157361795168044,2019-06-24 13:43:23,,,Irony of Fate🤘🏻,0,0
10157361185413044_10157361795633044,2019-06-24 13:43:48,,,"Chaoseum 
Iron Maiden",0,0
10157361185413044_10157361795828044,2019-06-24 13:43:55,,,"Die Ärzte!! Disturbed, Flogging Molly, Tenacious D, Rammstein, Five Finger Death Punch, Hammerfall, Die apokalyprischen Reiter",12,1
10157361185413044_10157361796253044,2019-06-24 13:44:10,,,Lucky Brandalarm wie wäre es mit euch BRANDALARM,1,0
10157361185413044_10157361797178044,2019-06-24 13:44:40,,,Epica und Rammstein 🤘🏻,0,0
10157361185413044_10157361797238044,2019-06-24 13:44:42,,,Christiane Zimmermann Das Ticket wär gleichviel Wert wie ne Niere 😄,2,0
10157361185413044_10157361797333044,2019-06-24 13:44:45,,,"Tenacious D, The Hives",1,0
10157361185413044_10157361797588044,2019-06-24 13:44:53,,,Stunde Null und Wiens No. 1 Wiens No1 Der Klub,0,0
10157361185413044_10157361797693044,2019-06-24 13:44:57,,,FORGE,3,0
10157361185413044_10157361798468044,2019-06-24 13:45:31,,,"Hansjürg Stämpfli chasch graf drfür sorge, merci😉",0,0
10157361185413044_10157361798603044,2019-06-24 13:45:39,,,"Rammstein
Hollywood undead
A day to remember
Volbeat
Three day grace
Good charlotte",0,0
10157361185413044_10157361799008044,2019-06-24 13:45:44,,,"Mission in Black 🤘🏻
Enslave the chain 🤘🏻
.
.
.
Fabian Guist Andy Black Daniel Tschoepe",2,0
10157361185413044_10157361799538044,2019-06-24 13:46:02,,,"Ärzte
Rammstein
QL
Powerwolf",1,0
10157361185413044_10157361799543044,2019-06-24 13:46:02,,,Veytstanz!,2,0
10157361185413044_10157361799598044,2019-06-24 13:46:06,,,"Nightqueen, D.A.D, Spoil engine",2,0
10157361185413044_10157361799688044,2019-06-24 13:46:10,,,"Metalica, Rammstein, iron Maiden, system of a Down, stone Sour, Deftones, Limp Bizkit, Korn, five finger Death Punch... huh... und so wieter 🤘🔥❤",0,0
10157361185413044_10157361799803044,2019-06-24 13:46:14,,,Meine,0,0
10157361185413044_10157361800243044,2019-06-24 13:46:38,,,Glowing Shelter Three Elements,2,0
10157361185413044_10157361800473044,2019-06-24 13:46:48,,,"SMACK , The Kate Effect",0,0
10157361185413044_10157361800758044,2019-06-24 13:47:01,,,Forge,4,0
10157361185413044_10157361800828044,2019-06-24 13:47:05,,,FORGE Dreams in Fragments,3,0
10157361185413044_10157361800998044,2019-06-24 13:47:17,,,Tenacious D!!,0,0
10157361185413044_10157361801488044,2019-06-24 13:47:40,,,Fuchsteufelswild 😀😍,2,0
10157361185413044_10157361803228044,2019-06-24 13:48:17,,,"Rammestein, five finger death punch, system of a down 🤘🤘🤘🤘🤘",1,0
10157361185413044_10157361825498044,2019-06-24 13:49:11,314138738597761,Nightqueen,Nightqueen,0,0
10157361185413044_10157361827763044,2019-06-24 13:49:13,,,"Rammstein, Heaven Shall Burn, Korn, Belphegor, Carnifex, In Flames, Cannibal Corpse. Ach mir würde noch so viel gutes einfallen, aber das Greenfield hat leider nicht unbegrenzt Moneten.",2,0
10157361185413044_10157361832893044,2019-06-24 13:49:19,,,Broken Fate!!!!,0,0
10157361185413044_10157361847478044,2019-06-24 13:49:33,,,Gabriela do chasch wünsche 😊,0,1
10157361185413044_10157361854793044,2019-06-24 13:49:45,,,"RUYNOR 
WÄRTERSCHLECHTE",0,0
10157361185413044_10157361883468044,2019-06-24 13:50:13,,,Broken Fate......,1,0
10157361185413044_10157361889303044,2019-06-24 13:50:18,,,Billy talent / Hollywood Undead / Rammstein / Korn / Parkway Drive / System Of A Down / Bullet For My Valentine / Ska-P,0,2
10157361185413044_10157361930283044,2019-06-24 13:51:01,,,FORGE     // Dreams in Fragments,2,0
10157361185413044_10157361933833044,2019-06-24 13:51:03,,,"Wall of Jericho
Combichrist
Ill Niño
Black Stone Cherry
ACOD",0,0
10157361185413044_10157361941038044,2019-06-24 13:51:11,,,Denise Gielen-Burger  cradle wär übelst geil. Nur kommen dann wieder die ganzen Neider und Hater am greenfield aus ihren Löchern gekrochen.,0,0
10157361185413044_10157361941048044,2019-06-24 13:51:12,,,"Five Finger Death Punch
Trivium
Machine Head
Avenged Sevenfold
In Flames",0,0
10157361185413044_10157361948133044,2019-06-24 13:51:17,,,Rob zombie,0,0
10157361185413044_10157361948163044,2019-06-24 13:51:19,,,Infinitas,5,1
10157361185413044_10157361962443044,2019-06-24 13:51:33,,,Guns n Roses,3,0
10157361185413044_10157361962458044,2019-06-24 13:51:33,,,"Warpath
Overkill
Wolfen",0,0
10157361185413044_10157361976798044,2019-06-24 13:51:46,,,Fuchsteufelswild 😘😘,4,0
10157361185413044_10157361998193044,2019-06-24 13:52:07,,,"Blind Channel, Eskimo Callboy, Parkway Drive, Skillet Music, Asking Alexandria, To the Rats and Wolves, Breathe Atlantis, BRING ME THE HORIZON, Amaranthe 😍😍😅🤞🏼🔥",0,0
10157361185413044_10157362012603044,2019-06-24 13:52:23,,,René Renfer weisch genau ich han recht 🤣,0,0
10157361185413044_10157362014813044,2019-06-24 13:52:24,,,"Bring me the horizon, wage war, of mice & men, architects 🤘🤪💥!",1,0
10157361185413044_10157362027098044,2019-06-24 13:52:38,,,"Avenged Sevenfold, Rammstein, Billy Talent, Dropkick Murphys, Fivefinger Death Punch, Volbeat, Skindread ❤",0,0
10157361185413044_10157362041373044,2019-06-24 13:52:50,,,"Metallica, Prophets of rage, System of a down.",0,0
10157361185413044_10157362048778044,2019-06-24 13:52:58,,,"rise against
frei wild 
volbeat 
Ärzte
betontod 
QL
Billy Talent 
Broilers 
A day to remember",18,0
10157361185413044_10157362071618044,2019-06-24 13:53:52,,,Inner Core,4,0
10157361185413044_10157362071833044,2019-06-24 13:54:02,,,Velvetfish,1,0
10157361185413044_10157362071903044,2019-06-24 13:54:06,,,"Rammstein, Nightwish, Bring me the horizon, die ärzte, metallica",3,1
10157361185413044_10157362071923044,2019-06-24 13:54:07,,,"Rammstein 
three days grace 
Amon amarth 
Offspring 
Limp bizkit
Ärtzte 
Die toten hosen",0,0
10157361185413044_10157362072033044,2019-06-24 13:54:09,,,QOTSA süsch chumeni nid.,1,0
10157361185413044_10157362083203044,2019-06-24 13:54:29,,,Beat Breit für wa wetsch mich den finde? Hetsch wie all zecken elei ja eh kei eier zum mich cho bsüechle😊,0,0
10157361185413044_2173357402955669,2019-06-24 13:54:31,,,Shery Scofield .....nid zwingend.....😎😅,0,0
10157361185413044_2173357506288992,2019-06-24 13:54:40,,,"While She Sleeps sie sind zu guat und glaub no nia am greenfield gsi *_* Floggin Molly und Silverstein und Trivium wären en Traum <3 genau so wia Beartooth, Dropkick Murphys, System of a Down, Parkway Drive Enter Shikari, Architects, 21 Pilots, A Day to Remember, Subway to sally, Memphis May Fire, We Came As Romans <3",1,2
10157361185413044_2173357852955624,2019-06-24 13:54:48,,,"Rammstein
Five Finger Death Punch
Subway to Sally
ASP
Hollywood Undead
System of a down
Korn
Ghost
Blutengel
Tool
Carachangren
Behemoth
Alestorm
Septicflesh
Disturbed
Floggin molly
Royal Republic
Billy Talent
Varg
Nachtblut
Lordi",1,0
10157361185413044_2173357952955614,2019-06-24 13:54:59,,,"Frei wild
Eisbecher
Volbeat
QL",0,0
10157361185413044_455607985264467,2019-06-24 13:55:11,,,BROKEN FATE.......ein Muss !!!!!!,0,0
10157361185413044_455607991931133,2019-06-24 13:55:11,,,BROKEN FATE.......ein Muss !!!!!!,0,0
10157361185413044_2173358069622269,2019-06-24 13:55:13,,,BROKEN FATE.......ein Muss !!!!!!,0,0
10157361185413044_455608035264462,2019-06-24 13:55:14,,,Yelines ૐ Hofer Montiel lieber kei frau als „sowas“ wie dich 😅😂,0,0
10157361185413044_2173358976288845,2019-06-24 13:56:01,,,"Angry Again 🤘

https://www.facebook.com/weareangryagain/",2,0
10157361185413044_2173359176288825,2019-06-24 13:56:28,,,"Green day, sum41 

Naomi Maissen 😁😛",1,1
10157361185413044_455608825264383,2019-06-24 13:56:51,,,"Green Day
Fffd
Billy talent
Vollbeat",1,0
10157361185413044_2173359549622121,2019-06-24 13:57:19,,,TURBOBIER,0,0
10157361185413044_455609431930989,2019-06-24 13:57:45,,,Yay,0,0
10157361185413044_455609465264319,2019-06-24 13:57:47,,,Why So Serious?,1,0
10157361185413044_2173359882955421,2019-06-24 13:57:59,,,"System of a Down, Red Hot Chili Peppers",1,0
10157361185413044_2173359916288751,2019-06-24 13:58:05,,,Notus Gang 🤟🏿 (www.notus-gang.ch),3,0
10157361185413044_455609611930971,2019-06-24 13:58:07,,,Eifach ned die gliiche bands wo scho 1000 mal gsi sind . S meiste wo all die lüt schriibed sind scho am gf gsi und mir wend all mal was neus statt immer di gliche bands,2,0
10157361185413044_455609638597635,2019-06-24 13:58:10,,,"Falling in Reverse, Bad Religion,",0,0
10157361185413044_2173360109622065,2019-06-24 13:58:26,,,Rise Against,1,0
10157361185413044_455609901930942,2019-06-24 13:58:42,,,Rammstein und Onkelz,1,0
10157361185413044_455609941930938,2019-06-24 13:58:46,,,"Green Day
Sum 41
Rammstein
In Flames
Blink-182
Fall out Boy
Powerwolf
Eskimo Callboy
Breaking Benjamin
Skillet
I Prevail
Bring me the horizon
5FDP
Evanescence
Volbeat",2,0
10157361185413044_455610095264256,2019-06-24 13:59:08,,,,0,0
10157361185413044_2173360462955363,2019-06-24 13:59:09,,,onkelz 💪,0,0
10157361185413044_2173360552955354,2019-06-24 13:59:20,,,do würd sogär i namol goh.. i alts guazli :D,0,0
10157361185413044_2173360589622017,2019-06-24 13:59:25,,,Ignacio Fernandez süsch chunt er eifach nid he,0,0
10157361185413044_2173360596288683,2019-06-24 13:59:26,,,tenaciousD arkona skaP jinjer the hu,0,0
10157361185413044_2173360732955336,2019-06-24 13:59:45,,,TOOL,0,0
10157361185413044_455610495264216,2019-06-24 13:59:54,,,"Rammstein
Celkilt
Clawfinger
Prophets of Rage
The Rumjacks
Die Ärzte
Disturbed
Sir Reg
Nothing More",3,0
10157361185413044_455610498597549,2019-06-24 13:59:54,349848711750354,I CUT OUT YOUR NAME,I cut out your name,0,0
10157361185413044_455610551930877,2019-06-24 14:00:01,,,Inner Core,1,0
10157361185413044_2173361096288633,2019-06-24 14:00:24,,,billy talent,0,0
10157361185413044_2173361169621959,2019-06-24 14:00:32,,,System of a down,2,0
10157361185413044_455610868597512,2019-06-24 14:00:46,,,totenmond,0,0
10157361185413044_455610955264170,2019-06-24 14:00:55,,,Irony of fate,1,0
10157361185413044_455611005264165,2019-06-24 14:00:59,,,"In.Extremo
Rammstein
Asp
Subway to sally
Mono Inc
Samsas Traum
Mr. Hurley und die Pulveraffen
Versengold
Feuerschwanz
Sonderschule
Withimtampation",2,0
10157361185413044_455611295264136,2019-06-24 14:01:32,,,"Rise against
Papa roach
Broilers
Frei wilda day to remember
Limp bizkit
Metallica
Greenday
Fiddlers green",0,0
10157361185413044_455611575264108,2019-06-24 14:01:57,,,Christian Hägler  RAMMSTEIN und Vollbeat nit vergässe 😉🤘,1,0
10157361185413044_2173362309621845,2019-06-24 14:02:40,,,"bring me the horizon, fife finger death punch, moitionless in white, nightwish",0,0
10157361185413044_455612255264040,2019-06-24 14:03:06,,,"Rise Against, skillet, gloryhammer, alestorm, infinitas, the offspring, sum 41",1,1
10157361185413044_455612301930702,2019-06-24 14:03:11,,,"Defining Lines
Michael 💪🏻🤘🏻",0,1
10157361185413044_2173362592955150,2019-06-24 14:03:19,,,"Volbeat
Disturbed",1,0
10157361185413044_455612595264006,2019-06-24 14:03:47,,,"Knöppel.Knöppel,Knöppel",0,0
10157361185413044_2173362962955113,2019-06-24 14:04:08,,,HARPYIE 🎉🎉🎉🎉,0,0
10157361185413044_2173363029621773,2019-06-24 14:04:15,,,AVENGED SEVENFOLD ❤️,0,0
10157361185413044_455612878597311,2019-06-24 14:04:27,,,"in flames, bullet for my valentine, die ärzte, parkway drive, ffdp, architects, dark age, insanity, bmth, freiwild",2,0
10157361185413044_2173363139621762,2019-06-24 14:04:33,,,Slimy Slugs,0,0
10157361185413044_2173363196288423,2019-06-24 14:04:41,,,I PREVAIL !!!,1,0
10157361185413044_2173363206288422,2019-06-24 14:04:42,,,Nidhoeggr 😁🍻,5,0
10157361185413044_2173363472955062,2019-06-24 14:05:19,,,"www.notus-gang.ch
The Brew,The Night Flight Orchestra, Glenn Hughes",2,0
10157361185413044_2173363476288395,2019-06-24 14:05:20,,,Devils Rage hättid e chance verdient  zum zeige wasi chönd🤘,1,0
10157361185413044_2173363556288387,2019-06-24 14:05:29,,,Irony Of Fate,1,0
10157361185413044_2173363572955052,2019-06-24 14:05:31,,,"The Amity Affliction 
I Prevail
Wage War
Our Hollow, Our Home
As I Lay Dying
Being as an Ocean
Bring Me The Horizon
Forgetting the Memories
Motionless in White
Billy Talent
Green Day
System of a Down
Memphis May Fire
Crown The Empire
Monuments
Bad Omens
CrazyEightyEight
Elwood Stray
Angelmaker
Whitechapel",0,0
10157361185413044_455613548597244,2019-06-24 14:05:47,,,"Arkona, Heidevolk, Rings of Saturn, Heaven Shall Burn, Knorkator, Die Apokalyptischen Reiter, Varg, Harpyie, Krayenzeit",4,0
10157361185413044_2173364166288326,2019-06-24 14:06:41,,,Wicked Plan,2,0
10157361185413044_455614165263849,2019-06-24 14:06:56,,,"Avatar, Atreyu, Tenacious D, Rise Against, Parkway Drive, Disturbed, Trivium, Seether, Voice of Ruin, und vieles mehr... :-)",1,0
10157361185413044_455614238597175,2019-06-24 14:07:04,,,"Avenged sevenfold, Rammstein, stone sour, system of a down",1,0
10157361185413044_455614385263827,2019-06-24 14:07:22,,,Jasmin Wilson while she sleeps sind das johr am gf gsi...,1,0
10157361185413044_455614675263798,2019-06-24 14:07:53,,,"Hammerfall, Powerwolf, Korn, Rammstein, Arch Enemy, Disturbed, Metallica, Lynyrd Skynyrd...

Pour n'en citer que quelques uns :-)",1,0
10157361185413044_455614695263796,2019-06-24 14:07:57,,,Kilian Stadelmann 👍🏼,0,0
10157361185413044_2173364969621579,2019-06-24 14:08:15,,,irony of fate😍😍😍,2,0
10157361185413044_2173365132954896,2019-06-24 14:08:34,,,Tenacious D,0,0
10157361185413044_455615338597065,2019-06-24 14:08:42,,,Deconvolution,0,0
10157361185413044_2173365386288204,2019-06-24 14:09:13,,,"Architects
Wage War
Polaris
Fever 333
Adam Angst
Ärzte
Marathonmann",1,0
