Message,Likes,Comments
"Rammstein, In Flames, Avatar, Hämatom, Me first and the Gimme Gimmes, Serum 114,",0,0
Brut & Peace Is Just A Break,0,0
Angry again,0,0
Tüchel,0,0
Sheno Idrizi fix chumi nid #trotzgring,0,0
Arkona,1,0
Irony Of Fate,2,0
Fire Rose,0,0
"Seether
Alice In Chains
Jinjer
Foo Fighters
Tonight Alive
Bringe Me The Horizon
Karnivool
Tool
Prophets Of Rage
A Day To Remember
Unprocessed
THE FEVER 333
PVRIS",1,0
The Rumjacks!,0,0
"BRUNO,
The Jesus and Mary Chain,
Sleep,
Melvins.",0,0
Fighter V,0,0
Dizzy Fox,0,0
"ROTNS
DEEZ NUTS
BROTHERS TILL WE DIE
STRAY FROM THE PATH
PARKWAY DRIVE
NASTY 
SUICIDE SILENCE
ATILLA
LIONHEART",1,0
meshuggah - jinjer - thy art is murder - carnifex,0,0
Frei wild,0,0
"Ärzte, merci!",1,0
Slam&Howie and the reserve men,0,0
"pendulum als prodigy ersatz
ramstein
rise against
metalilca",2,0
Fuchsteufelswild 🦊,1,0
SUM 41,1,0
Haggefugg!!!,0,0
ROCK IN FLAMES,0,0
"Tenacius D, Slayer, Wizo, children of bodom, die Ärzte, the Hunted, Anthrax , The Dreadnoughts",0,0
Irony Of Fate,1,2
TOOL,0,0
Broken Fate👌🤘,0,0
Fallen Up!,0,0
"Jinjer , Lord of the Lost, I Prevail, We butter the bread with butter, Infected Rain, Watain",0,0
Simon Palmieri 🤪👍🏻,0,0
Michel Menzi haha dini eltere hätte lieber analsex gha anstatt so öppis wie dich d wärsch eus allne erspart blibe🤣🤣 me sett dine eltere glaub mol zeige was do uselosch d wär für di widermol fertig internet für es zitli 🤣🤣,1,0
"CONTORSION , ULTRA-VOMIT",0,0
Irony Of Fate lit,0,0
Jinjer,2,0
"Rammstein, korpiklaani, limp Bizkit, corvus corax, in Extremo, flogging molli",0,0
"Broken fate,eine junge dynamische Band mit Porential die eine Ghance verdient haben am Greenfield zu spielen!!!!",0,0
Mindcollision 👌👍💪🤗,0,0
"Glowing Shelter, Foo Fighters, Anti-Flag",0,0
"System of a Down, Parkway Drive, Architects , jinjer, in flames, Trivium",0,0
! Korn !,0,1
Voltage Arc🤘,0,0
"Broilers, system of a down, frei wild, rammstein, ärzte, stone sour,",0,0
Ultraviolence!!!,0,0
Beat Breit wenn nummere und Adresse wotsch meld di 👍,1,0
"Die Ärzte, Billy Talent, Lacuna Coil, Krokus🤣",0,0
"Reliquiae, Vogelfrey 😊",3,0
Parkway Drive,0,0
"Attila, angry again, rammstein, ärzte, five finger death punch, whitechapel,...",1,0
"Parkwaydrive
Adept
Limp bizkit
Rammstein
Korn
I prevail
Imminence
Fit for a king
Asking alexandria",1,0
BROKEN FATE,0,0
Die Apokalyptischen Reiter,0,0
"Gojira 
Skalmöld
Meshuggah 
Six Feet Under",0,0
Eisbrecher,0,0
"Arch Enemy
Trivium
Wolfheart
Epica
Powerwolf
Bullet for my Valentine
In Flames
Dark Tranquillity
In Extremo
Ensiferum
Alestorm
Offspring
Volbeat
Guano Apes
Beyond the Black
Orphaned Land
Children of Bodom",0,0
Florian Meier wend meinsch.,0,0
"as i lay dying
emmure
enter shikari
frank carter & the rattlesnakes
first blood
gift giver
kublai khan
obey the brave
papa roach
slaughter to prevail",1,0
Sum 41,0,0
"System of a down, frei.wild, five finger death punch, kärbholz, unantastbar, serum114, hämatom",0,0
"Marduk
Sargeist
Stormlord
Srd
Shining
Horna
Mgla
Horn
Aorlhac
Istapp
Troll
Melechesh
Satyricon
Usw",3,0
"Glowing Shelter, Foo Fighters, Green Day, Muse, Linkin Park",0,0
"Frank Needs Help, impending doom, fit for a king, within destruction, bleed from within, as i lay dying, walking dead on broadway, northlane, wage war, phinehas.",0,0
"Frei Wild 
Stone Sour
Green Day
Artefuckt",1,0
Rammstein,0,0
"Slash
Zeal & Ardour
Black Stone Cherry
Killswitch Engage
Royal Blood",0,0
Böhse Onkelz,2,0
Britney Spears  oder SOOMA,2,0
"Airbourne, Eisbrecher, gotthard, The Minx",1,0
"Foo Fighters, L7 Official , Rammstein, Ghost , Tool and Miley Cyrus (bad joke)",0,0
"Teenage Bottlerocket
Brutus
The Bennies
Goldfinger
Clowns
Und vorallem: mehr CH-Musik!!! Newcomer-Stage wäre geil!!",2,0
"GOJIRA
GOJIRA
GOJIRA
GOJIRA
DEVIN TOWNSEND
GOJIRA
GOJIRA
GOJIRA
GOJIRA",0,0
"Frei wild.
Unentastbar
Kärbholz
Sabaton
New years day
Between A Moment
Christian Zumkehr",1,0
"Five Finger Dead Punch
Disturbed
Volbeat
Evanescence
I Prevail
I See Stars",1,3
Freibier!,1,0
Iron maiden Rammstein Korn Slipknot Thy art is murder Parkway Drive Northlane Landmvrks Novelist Erra Whitechapel Born if osiris After the burial Architects Crystal lake,1,0
Alexis Jacquier haha 😀,0,0
AC DC   rammstein aber bitte nit donnerstag auftreten,1,0
"Within Temptation
Samaël (VS)
Arch Enemy
Equilibrium
Alestorm
Kontrust
Fame on fire
Blasted (VS)
Iron Maiden (yes, i'm dreaming in colors 😂)",0,0
Brothers of Metal 😛,0,0
"lord of the lost,Volbeat, die Ärzte, Nightwish, l´ame immortelle, wardruna, sonata arctica",2,0
Fritz Schild die dänk oh :),0,0
"system of a down, ärzte, pearl jam :D",0,0
Turbonegro,0,0
Infinitas🤘,1,0
"Architects, in flames, periphery, parkway drive, ramstein",0,0
stone sour,1,0
Broilers,0,0
"Social Distortion, Interrupters, Stone sour, Korn, Boysetsfire, Reel big fish, Seether, Alice in Chains, Pearl Jam, Buckcherry, Godsmack, Hot water music, Machine Head, Anthrax, Sonata Arctica, Slash, Clutch",1,0
Null Positiv https://www.youtube.com/watch?v=sH13d7AK6dw,0,0
"Dimmu Borgir, Ärzte, Muse",1,0
frei.wild BRDigung ankor disturbed five finger death punch powerwolf,0,0
Broken Fate,0,0
"Rammstein, Böhse Onkelz, Volbeat, Broilers, Dropkick Murphys, Eluveitie, Billy Talent",1,0
"Avenged Sevenfold
In Extremo
Children of Bodom
Nightwish
Die Ärzte
Disturbed
Maschine fucking Head
Sepultura
Skindred
Volbeat
Ska P
Grey Monday
Three Elements Glowing Shelter
The Exiled",0,0
Michel Menzi  du bisch ganz en tolle!!!  Ich bin froh ned so verbitteret müesse zsi! Versuech doch mal din hass wod i dir treisch mit liebi z ersetze! Cha imfall na mega lässig si!,1,0
Angry Again,0,0
Marco Garabal Jo klar 🤘🏻,0,0
ohja rammstein,0,0
"iron maiden, slayer, sodom, soulfly, cannibal corpse, metallica, und korn könnte von mir aus auch noch! das wär was...",0,0
"ASP 

Darauf warte ich seit jahren. :)",0,0
Dimmu Borgir,0,0
"Iprevail, fever 333, call me peter, architects, callejon, the ghost inside, the amity affliction",1,0
Dr.Orders,0,0
Ramstein war schon öfter dabei......,0,0
Angry again,1,0
"Für dieses Line Up, würde ich ne ganze Menge bezahlen 😅

Tool
Contradiction
Kreator
Iced Earth
Demons & Wizards
Blind Guardian
Dying Fetus
As I lay dying
Obscurity
Kataklysm
Cannibal Corpse
Trivium
Thy Art is Murder",0,0
"Glowing Shelter
https://youtu.be/ESs7C6T7AIQ",1,0
finalcut 🙌🏻🙌🏻🙌🏻,0,0
Glowing Shelter Broilers Volbeat,0,0
Angry Again,0,0
G.O.A.T Rock Band,0,0
End of silence,1,0
Dreams in Fragments,1,0
Model Kaos,0,0
"Architects
Mastodon
Angry Again
Bury tomorrow
Meshugga
Thy art is murder
Drown in sulphur
JINJER",0,0
Hämatom,0,0
System of a Down,0,0
"ch bands!
prefix, addicted, why oscar, dirty carpets, uvm",0,0
FIVE FINGER DEATH PUNSCH🤘🏻🤘🏻😍,0,0
"The Interrupters
Beatsteaks
Billy Talent
Foo Fighters
NOFX",0,0
Rancid,0,0
"Rammstein
Tanzwut
Orden ogan
Apron
Blind guardian
J.b.o.
Dee snider
Apokalyptischen reiter
Emigrate
Lindemann
Pain
Megaherz
Feuerschwanz
Hämatom
Heldmaschine
Maerzfeld
Jadas priest
Knorkator
Kontrust",1,0
Airbourne 😍🙌🏼🤘🏼,0,0
"Yvonne Kiener Jeanine Roth  kraftklub, Five Finger Death Punch, beartooth und Metallica wären auch der waaahnsinn 😌",1,4
"Fleshgod Apokalypse, Beyond Dystopia",1,0
Jeanine Roth hab heut Urlaub beantragt 😍😍😏,0,0
"Thousand Foot Krutch, Skillet, Disturbed, Die Apokalyptischen Reiter",1,0
Against the Current,0,0
"foo fighters, aerosmith, 5fingers death.., ärzte, system of a down, iron maiden, Hosen, Slash, Disturbed, millen collin, lagwagon, rise against the machine...🤷‍♂️😂🤘",0,3
"Juliane Pletscher rammstein, system of a down, five finger death punch, disturbed, billy talent was sust no? 🤔😆",0,1
Rock in Flames ; Lynyrd Skynyrd & Avenged  Sevenfold,0,0
Urs Kuratle 😂😂 ehr möchet jo e Pouse 😜👍😎,1,0
Beyond the black,1,0
Fat Dog,0,0
"Sum 41, rebel duck, skillet, System of à down, bullet for my valentine",0,0
AVIANA,1,0
"FFDP, Disturbed, Freiwild, Inflames, Rammstein, Hollywood undead, Bring me the horizon, System of a down, Braking benjamin, Avenged sevenfold, the offspring, in this moment, volbeat",3,0
Rammstein,2,0
Teronation,0,0
Sabrina Tettue di sind letschmal ver nix gsi🙈🙈 bitte nid,0,0
"Rise Against
Ärzte
Werli & the Melodys🥳🥳",1,0
Wicked Plan👍🏼🤟🏼🐉,0,0
"Phil Campbell and the Bastard Sons , Cavaleira Conspiracy , Slayer😬,Kreator and many more...",1,0
Driven Under,0,0
Simia Sapiens,1,0
"Incendiary, Inclination, Turnstile, Angel Dust, Dare, Slope, Vein oder Mühlheim Asozial!",1,0
FINNTROLL/ J.B.O/ Turisas/Apostasy/ Ensiverum/ Kalmah/ Scars of Yesterday,0,0
Reliquiae,2,0
Our last Night für nächtes Jahr wieder einladen und nicht wieder absagen!!,0,0
"Pigeons on the gate
Engst",1,0
Fuchsteufelswild 🦊,0,0
"Simia Sapiens, System of a Down",1,0
"Limp Biskit
System of the down
The offsprings",0,0
Robin Zollinger Foo Fighters fehled nooo 🤘🏼,0,0
Claudia Pfäffli ärnschthaft?😂,0,0
Stephanie Brunner  das wär de Wahnsinn😍❤,0,0
"All that remains
Parkway Drive",0,0
🎉🎉😍👍🏽FAT DOG🤘🏽🤘🏽,0,0
"Kärbholz, soko durst, the cure, broilers, wizo, betontod, toxpack, kotzreiz, beatsteaks, freiwild, with all ones heart, böhse onkelz",0,0
Monika Von Gunten  ✌️😂 sicher 😂,0,0
"Midrake
The Interrupters
Masked Intruder
Die Ärzte 
Teenage Bottle Rocket
Bouncing Soul
Make Plains",0,0
"Laura Canal disturbed, billy talent, papa roach 🥰",1,0
Suicide Silence,0,0
Vollbeat und Airbourne wäred no gail😍,2,0
"Onkelz Rammstein
Manowar
Eisbrecher 
........",0,0
Dawnless Lionel,1,0
A Small District,0,0
Broken Fate!,0,0
Simia Sapiens,0,0
Devils Rage,1,0
Broken Fate wäre wirklich geil 👍,0,0
Inner Core,0,0
Angry Again,0,0
"Therion, Amorphis, Gloryhammer, Excelsis, Kissin' Dynamite, Nightwish, Crown of Glory, Serenity, Battle Beast, Delain, Equilibrium, Powerwolf, Pretty Maids, Die Ärzte, Simple Plan, Lacuna Coil, Alestorm, Rage of Light, Sonata Arctica, Dream Theater, Threshold, Korpiklaani, Dimmu Borgir, Clawfinger, Therapy?, Avantasia ...",3,1
Ost+Front,0,0
OST+FRONT,0,0
Kingdom of giants,0,0
Rammstein Zurich 2020,0,0
Claudia Pfäffli ja öpä für ir dr. sommer bar😂,0,0
Monika Von Gunten  🙈😂😂 de gienge mer gar nüm hei 🙈,0,0
Excelsis,0,0
WICKED PLAN,0,0
"Rammstein, Offspring, billy talent, Volbeat, Freiwild",1,0
Irony Of Fate or DEFENDER ❤️,2,0
"I prevail
Asking Alexandria
Falling in Reverse
Skillet
Breaking Benjamin
Dead by April
Disturbed
Seether
We came as romans
Trapt",1,0
"me first and the gimme gimmes 😥
good charlotte
goldfinger
marilyn manson
blink 182",0,0
Against me!,0,0
Claudia Pfäffli stimmt💃,0,0
Fire Rose 🤘,0,0
"Rammstein
Danko Jones
Disturbed
Die Ärzte
Flogging molly
Vanessa Ziltener 😍😍",0,0
"Reliquiae 
Die Prinzen
Helene Fischer",2,0
Ghost 😈😈😈 Hammerfall... Amon Amarth...,0,0
WHITECHAPEL!!!,0,0
"Rammstein
Die Ärzte 
Tenacoius D
Freiwild 
Franz Ferdinand 
System of a down 
Foo Fighters 
Korn 
Böhse onkelz 
Five Finger death punch
😍",1,0
Eat-t 🎉,0,0
Angry again,1,0
Glowing Shelter,0,0
Artemis Rising 🙏,1,0
"job for a cowboy, cannibal corpse",0,0
"Beyond the Black
Evanescence
Tarja
Foo Fighters
Tenacoius D
Volbeat
Enemy Inside",0,0
Excelsis!!!🤘,0,0
Brocken Bass (Spiez),1,0
Florence Black 👌🏼🤘🏻,0,0
Rolf Pöch Locher hätte es nicht besser schreiben können🤘,0,0
finch,0,0
Broken Teeth!  COLOSSUS FALL Terror Sepultura Hatebreed Of Mice & Men I Prevail Beartooth Get The Shot and many many more,0,0
"Queen, aber nur mit em fredy...

Okei: tenacious D
Soilwork
Korn
Wizo
KaPutt (die mit dene geilä änte sticker)",0,0
"Infected rain, motionless in white, Gojira",0,0
Driven Under 🤘❤,0,0
"Avenged Sevenfold, Stone Sour, I Prevail, Falling in Reverse, Hollywood Undead, Fever 333, Volbeat, Rise Against, Attila",0,0
Nightqueen !!!!,0,0
"Mindcollision!!! 
A Day to Remember!! 
Our last night ( da sie dieses Jahr nicht gespielt haben)!",1,0
"Rammstein, Broilers, Feine Sahne Fischfilet, System of a down, Iron Maiden, Tenacious D, In Extremo, Böhse Onkelz 😄🤘",0,0
Gloryhammer :),0,0
BROKEN FATE!!!🤘🤘🤘🤘🤘,0,0
Ost+Front,1,0
Rammstein,0,0
"in hearts wake
insanity
stray from the path
of mice and men
august burns red
fever 333
the amity affliction (immer und immer wieder!!)
the darkness
steel panther",0,0
Sven Jenni 😂😂,1,0
"Versengold
Maxxwell
Megaherz",0,0
"David Hasselhoff 😁
Ac/Dc💪
Queen 💪
Iron Maiden 💪
Visigoth💪
W.a.s.p.💪
Truck Stop 😅",0,0
"SILVER DUST 

https://www.facebook.com/SilverDustOnline/",0,0
Caliban,0,0
Beni Geiger In Flames! 😍😍,0,0
Haymaker,0,0
Gibts eigentlich Pantera no?,0,0
Beni Geiger Und de Manson! 🖤,0,0
Teronation,0,0
Feuerschwanz Alestorm Beyond the Black dArtagnan Ensiferum Children Of Bodom Gloryhammer,0,0
Böse onkelz frei wild stone shaper,0,0
Avenged Sevenfold 👌,0,0
Missling,0,0
"Rammstein
Five Finger Death Punch
Metallica
System Of A Down
Korn
Lim Bizkit
Nightwish
Volbeat
Avenged Sevenfold
Stone Sour / Slipknot
Skindred
Manowar
Motley Crue",1,0
Rev Theory & Saliva,0,0
Knocked Loose!,0,0
"Good charlotte
Iron maiden
Sum41
Thre days grave
Flogging molly
Hollywood undead
Rammstein
Metallica
Five finger death punch
System of a down
Billy talent
Broilers
Bad wolves
Stone sour
Rise against und 1000 meh🤔😁",0,0
"Trivium
As I Lay Dying
The Exiled
DevilDriver
Avenged Sevenfold
Alter Bridge",0,0
Simia sapiens,0,0
"massendefekt
the minx
zirka
the interrupters
rise against
shinedown
donots",0,0
Wizo!!!!!!!!!,0,1
"Drïzella
www.drizella.ch",0,0
"blink-182
Papa Roach
Korpiklaani
Limp Bizkit
Foo Fighters
Gotthard
P!nk
No Use For A Name
Nickleback
Red Hot Chili Peppers
Lynyrd Skynyrd
Korn",0,0
"Periphery, Erra, Slipknot, Architects, Polaris, Whitechapel, Crystal Lake, Beartooth, Fit For A King, I Prevail, The Contortionist, Wage War",0,0
Glowing shelter,1,0
rivers edge uf de jungfrau stage🤘🏼,0,0
Keine deutschte securiti!!! Sondern Broncos!!,0,0
"Within Temptation als Hauptakt! Tarja Turunen, The Rasmus, Nightwish",0,0
"papa roach 
our last night",0,0
Bang one's Head,0,0
"Heaven Shall Burn, In Flames, Rammstein, Five Finger Death Punch, Scars of Broadway",0,0
Coilguns,0,0
BROKEN FATE,1,0
WICKED PLAN,0,0
"Metallica Airbourne 
Böhse Onkelz",1,0
"Ultra Vomit, CARACH ANGREN !!!!",0,0
Wicked plan🤘🏼✌,0,0
Caroline Yvonne Järmann  ja und? das si anderi o...,2,0
"Marylin Manson, rob zombie, korpiklaani, killswitch engaged, in extremo, feuerschwanz, schandmaul, ärzte, rammstein",0,0
Die toten Hosen!,0,0
"Def leppard, flogging molly, iron maiden, tom keifer",0,0
"Feuerschwanz
Arch Enemy",0,0
"five finger death punch
five finger death punch
five finger death punch
five finger death punch
five finger death punch",0,0
system of a down!.,1,0
Simia Sapiens,0,0
Airbourne,0,0
"Voidemolition 👂🤘
https://open.spotify.com/album/1xTWea78kNk6KptpHMg3ga?si=g3pKzIFYQCC5UK8EGBvLYQ",0,0
Black label society !!!,0,0
Excelsis,0,0
Dark Despair,1,0
In this Moment !!!,1,0
"Hämatom, Volbeat, Onkelz, uvm😬",0,0
"In extremo
In this Moment
black label society
Marilyn Manson",1,0
"Artefuckt
Frei Wild
BRDigung
Silent Civilian
I Prevail
Nasty
Siberian meat grinder
In flames
Rammstein
I see stars",1,0
WICKED PLAN 🤘🤘🤘🤩🤩🤩,0,0
"Frei.Wild
Kärbholz
Unantastbar
BRDigung
Parkway drive
Bring me the horizon
Rise Against
In flames 
Foo Fighters
Avenge Sevenfold
Goitzsche front
Rammstein
The offspring
Of mice & men
OOMPH",1,0
Simia Sapiens,0,0
Fighter V (Formerly Hairdryer) !!!👊👊👊🤘🤘🤘😉😉😉,0,0
"Bad Religion, The Rumjacks, Lions Law,....",0,0
"Alter Bridge, As I Lay Dying und Billy Talent 🎉",0,0
"duel (texas)
und jackhammer (zug)",0,0
"JCB 
www.jcb-rock.ch",0,0
Wicked plan,1,0
Simia Sapiens,0,0
Simia Sapiens,0,0
"Glowing shelter, die Äzte, Offspring",0,0
"Die Ärzte und natürlich Schmutzki.
Royal Republic wär auch ganz geil",0,0
Ou ja umbädingt End of silence,0,0
Glowing Shelter,0,0
DAFT PUNK,0,0
"Volbeat
Rise Against
Five Finger Death Punch
Pennywise
Disturbed
Metallica
Frei Wild
Rammstein
....",0,0
Excelsis,0,0
Mauerschlag😉😜😎,0,0
Disturbed,0,0
Rise Against,0,0
Pascal Wenger das tönt sehr guet,0,0
Driven Under 💪🏼🤘🏼,0,0
"Rammstein, iron maiden, disturbed, muse",0,0
Simia sapiens,0,0
And Driven Under for sure😏🤘🏼🤘🏼,0,0
Angry Again,1,0
Burn Out,0,0
Okto Vulgaris,0,0
"Ghostemane, Billy Talent, Sum41, Blink 182",0,0
,0,0
Fuchsteufelswild natürlich,0,0
"Rammstein
Eluveitie
Nightwish
Ska P
Subway to sally
Korpiklaani
Bullet for my Valentine
Evanesence",0,0
Broken Bass (Spiez),0,0
"Soulfly, Suicide Silence, Korn, Sepultura, System of a Down, Killswitch Engage, Godsmack, Thy Art is Murder, Fear Factory...🤘",1,0
Rammstein korn system of a down Billy talent,0,0
Wicked Plan😎,1,0
"MUSS 110% dabei sein, die Band WICKED PLAN  ROCK ON!🤟",0,0
Hellavista 🍻,0,0
a day to remember,0,0
Nashville Pussy,1,0
Simia Sapiens,0,0
End of silence,1,0
Mischung aus letztem Jahr und diesen jahr,0,0
"Gloryhammer, Kraftklub, Danko Jones, Skinny Lister, Alestorm, in extremo, bloodhound gang, Three days Grace",0,0
"Grand Magus, SOAD,Deftones,HSB,Grand Magus,Raised Fist,Killswitch Engage,Audrey Horne,Blown, Solstafire, Grand Magus, bloodhound gang, scars on broadway und Grand Magus 😁👍",0,0
"Broilers 
Slime
NIN
😎😎😎😎",0,2
Annina Müller freue mi scho uf Schandmaul und In Extremo im Z7,0,0
"Emmure, stick to your guns, after the burial, nasty, while she sleeps, northlane, in hearts wake, bury tomorrow, Korn",0,2
Incordia - Official,0,0
"System of a Down
5FDP
Korn
Airbourne
Deftones
Volbeat
Rammstein
Evanescence",1,0
Rammstein,0,0
Martin Haller 😂😂👍🏼,0,0
Christina Gaist ils ont pas joué cette année  while she sleeps ?  😜,0,0
"Blacktop Mojo
Dizzy Fox
HYSTERIA
Alter Bridge
Tenacious D",0,0
Shambolic Shrinks🤘,0,0
"Beyond the Black
Die Ärzte",0,0
André Emmenegger  Rammstein oder?,0,1
System of a Down,0,0
"Hatebreed, Sickret, Sorepoint, Korn, Rammstein, Soulfly, Marilyn Manson. Stone Sour.",2,0
Broken Bass,0,0
CoreLeoni,1,0
Get the shot!,0,0
Sum 41,0,0
Mar Tina vor allem five Ffdp! Oder Alexander Kotschate,0,0
🤘🏼Rammstein🤘🏼Unzucht🤘🏼Die Ärzte🤘🏼,0,0
"Alexandre c'était mon meilleur concert, ils peuvent revenir toutes les années s'ils veulent 😉",0,0
Dominik Gabriel  aber sicher 🤘🏻😝🤘🏻,0,0
TENACIOUS D,0,0
Jaaaa🤘🤘🤘🤘,0,0
"fu manchu, seether, death quiet, ska-p, entlich schlechte musik, chuck ragan, flogging molly, the fucks, soil, hermano, sportfreunde stiller,the bronx, hot water muisc",0,0
Jaaaa🤘🤘🤘,0,0
DISCOPOWERBOXXX,0,0
Tir Nan Og,0,0
"ChuggaBoom
Falsifier
Before I Turn
A Wake In Providence
Parkway Drive
Forgetting The Memories
DCCM
Ice Nine Kills
Bound In Fear
Black Tongue
Our Last Night
Here Lies Titania
Alpha Wolf
I Prevail
Palisades
We Blame The Empire",1,1
"Broilers
Paddy and the rats",0,0
VOLLBEAT !!! DIE ÄRZTE !!!,1,1
iron Maiden shakra,0,0
"I Prevail
Ice nine kills
Falling in reverse
Plot in you
Architects 
Parkway Drive
Dangerkids
From ashes to new
A day to remember
We came as romans",1,0
Das wär s perfekte Line Up 😁😍,1,0
"Wir stimmen völlig uneigennützig für Outlaw Radio, da wir die Band nicht nur gut, sondern herausragend finden. Schon fast an der Schwelle zu ""vorzüglich"". Aber man soll ja nicht übertreiben....",0,0
"Frei.wild
Stone sour
Rise against",0,0
,1,0
"In Flames, Call Me Peter, Insomium",0,0
"Suicidal Tendencies, L7, Crowbar, The Sword, The Casualties, Unhold 👌",0,0
Bts,0,0
Eric Clapton and JJ Dale  .👍👍👍,0,0
"Rammstein, Broilers, Seether, Megaherz, Disturbed, Gloryhammer, Blackbriar, Moonsorrow, Alter Bridge, Alestorm, Eisbrecher, Schattenmann, Hämatom........",0,0
"Hammerfall
Iron Maiden 
Sabaton 
Manowar
Marilyn Manson
Rammstein 
Lordi 
Slayer 
Metallica",1,0
"Feuerschwanz , twilight force. Betraying the martyrs, Equilibrium, blind guardien,haven shall burn, alestorm  silent circus, pennywise",0,0
"Volbeat, FFDP, Disturbed, Amon Amarth, Avenged Sevenfold",0,0
"Arch Enemy
Die Apokalyptischen Reiter
Soulfly",0,0
Simia Sapiens,0,0
Simia Sapiens,0,0
Joni Dominguez 😂,0,0
OASIS,0,0
"Frei.Wild, System of a down, alice in chains, skálmöld, five finger death punch & arch enemy",0,0
"Rammstein, System of a Down, Five Finger Death Punch, Stone Sour, The Offspring, Snow Patrol, Good Charlotte",0,0
"Bitte nicht System of a down, es gibt kaum eine schlechtere Band...",0,0
BILLY TALENT!!! 🤘🤘🤘,0,0
"System of a down , Foofighters , Inflames, Red hot chili peppers , 🙃",0,0
"Alter Bridge, Tenacious D, Green Day, Billy Talent, Three Days Grace, System of a Down, Sum 41, Simple Plan, Good Charlotte, panic at The Disco, 21 Pilots und viiele mehr.",0,0
Wir haben so viele tolle schweizer Bands die da reinpassen würden. es wäre schön wenn da vielleicht 1 - 2 slots mehr für das einheimische schaffen zur verfügung stehen würden. ;-),10,2
"Powerwolf, Rammstein, In this Momment, Avened Sevenfold,Avatar :D :D :D :D :D",0,0
Storm Seeker!,0,0
Tenacious D,0,0
Avenged Sevenfold,1,0
"ZZ Top , Mr . Vegas , The Wailers , Kiss , Lenny Kravitz , etc.....",0,0
Incordia - Official,0,0
Git no meh uf dere Wält als Metal etc....,0,0
Machet doch für jedes genere äs Festival die meischte wo ich da gläse han wür i kein Schtutz anelegge,0,0
"Böse Onkelz , Frei Wild ,",1,0
Rammstein! Evanessens,0,0
"- Calico Official
- Simia Sapiens
- XII Gallon Overdose",0,0
Fuchsteufelswild😍😍😍😍😍😍😍,0,0
"In Flames
Skillet
I Prevail
Breaking Benjamin
Volbeat
Blink 182
Sum41
Good Charlotte
System Of A Down
Starset
Shinedown
FFDP
Three Days Grace
Bring Me The Horizon
Disturbed
😜😜😜😜🤟🏻🤟🏻🤟🏻🤟🏻",0,0
Eternal Delyria,0,0
Fat Dog 👅🤩,0,0
"Me first and the gimme gimmes
Volbeat
Foo Fighters 
Danko Jones 
Metallica 
Mighty mighty Bosstones
Ska P
Bad Religion 
Downset
Anthrax
Don Bronco
Airbourne",0,0
"Alestorm, tenacious D, rammstein, die Alphornbläser, d.o.p.e.",0,0
Systeme Of A Down 😉,0,0
Beyond the Black,1,0
"Press Club, Greta van Fleet, Dune Rats, Skeggs, WAAX, DZ Deathrays",0,0
Die? ☺,1,0
"Rammstein, Ärzte, Tenacious D, Iron Maiden, Billy Idol, The Black Keys 
🙃",0,0
Yvonne Kiener  und for the fallen Dreams 😳,0,0
Between Portals samt nicer neue Songs \m/,0,0
Nekrogoblikon /Alestorm/ DevilDriver / Knorkator / Jinjer / Nervosa / Aether Realm,0,0
"In flames
Wizo
Betontod
Flogging molly
Exploited
System of a down
Korn
Ärzte",0,0
"Architects & Flesgod Apocalypse! Ich wäre auch für eine zusätzliche Bühne mit regionalen Perlen wie Beyond Dystopia, Glowing Shelter, Deaf, Medusas Child, Pale Black, Pertness, The Hunt, INFINITAS etc. etc. Allein die Interlakner Musikszene ist gigantisch, geschweige denn die des Kantons Bern :)",4,0
Tobi Brown Cadosch du hesch gölä vergässe und florian ast 😁,0,0
Broken Fate 🏋🏿‍♀️ the best band ever 🤘,0,0
"Five finger death punch
Frei.wild",0,0
Irony of fate,0,0
Falconshield xD,0,0
"J.B.O 
Böhse Onkelz 
Stone Sour 
Parkway drive 
Five Finger Death Punch
Manowar
HAK 
Volbeat
Trivium",0,0
"Simon Walther geben sie ja, sie machen jedes Jahr einen Bandcontest ^^ dieses Jahr waren Hellvetica die Gewinner",1,0
Paddy Bronzebeard für den mittelaltermarkt...,0,0
Tris Tris ich dachte an mehr bands als nur eine😉,0,0
"Alestorm,Varg,Eisregen,
Arch Enemy,Tyr,Die Apokalyptischen Reiter, Solstafir,Powerwolf",0,0
Titan Breed from glasgow 🤘🖤🤘 they won metal to the masses and deserve to be heard in Europe 🤘🤘,0,0
"Tenacious D, Die Ärzte, Parkway Drive, Eluveitie, Stone Sour",0,0
Ost+Front🤘,0,0
ig wär gloub für Excelsis 😜🤘🏻!!,4,0
Antonio Di Biase denn chani äbä vorussichtlech nid 😢🙈,0,0
Annina Müller 😞,0,0
"Helene Fischer, Backstreet Boys, Florian Silbereisen, Spice Girls, Mister Alban, La Bouche.",0,0
End of Silence...ganz klar!!!!,0,0
Urs Gafner für dich noch ein bisschen mehr SKA? 😀 Voodoo Glow Skulls 🎷🎺🇯🇲,0,0
"Reliquiae, Reliquiae und unbedingt Reliquiae!!!",1,0
"Beast in Black, Ghost, Nightwish, Iced Earth, Amorphis 😊",0,0
Nitrones,0,0
Anathema,0,0
trueblue,0,0
"Rammstein, hatebreed, gojira",0,0
Egal. Bin sowieso nicht dabei. Gehe lieber auf richtige Festivals.,0,0
Deftones Amenra Herod The Midnight Perturbator Gunship The Ocean Collective Protest The Hero Alcest,0,0
gotthard xD,0,0
